hs6_from,hs6_to,relationship
854419,854419,1:1
854420,854420,1:1
854430,854430,1:1
854442,854442,1:1
854449,854449,1:1
854460,854460,1:1
854470,854470,1:1
854511,854511,1:1
854519,854519,1:1
854520,854520,1:1
854590,854590,1:1
854610,854610,1:1
854620,854620,1:1
854690,854690,1:1
854710,854710,1:1
854720,854720,1:1
854790,854790,1:1
854810,854810,n:1
854890,854890,n:1
860110,860110,1:1
860120,860120,1:1
860210,860210,1:1
860290,860290,1:1
860310,860310,1:1
860390,860390,1:1
860400,860400,1:1
860500,860500,1:1
860610,860610,1:1
860630,860630,1:1
860691,860691,1:1
860692,860692,1:1
860699,860699,1:1
860711,860711,1:1
860712,860712,1:1
860719,860719,1:1
860721,860721,1:1
860729,860729,1:1
860730,860730,1:1
860791,860791,1:1
860799,860799,1:1
860800,860800,1:1
860900,860900,1:1
870110,870110,1:1
870120,870120,1:1
870130,870130,1:1
870191,870190,n:1
870192,870190,n:1
870193,870190,n:1
870194,870190,n:1
870195,870190,n:1
870210,870210,n:1
870220,870210,n:n
870220,870290,n:n
870230,870290,n:1
870240,870290,n:1
870290,870290,n:1
870310,870310,1:1
870321,870321,n:1
870322,870322,n:1
870323,870323,n:1
870324,870324,n:1
870331,870331,n:1
870332,870332,n:1
870333,870333,n:1
870340,870321,n:n
870340,870322,n:n
870340,870323,n:n
870340,870324,n:n
870340,870390,n:n
870350,870331,n:n
870350,870332,n:n
870350,870333,n:n
870350,870390,n:n
870360,870321,n:n
870360,870322,n:n
870360,870323,n:n
870360,870324,n:n
870360,870390,n:n
870370,870331,n:n
870370,870332,n:n
870370,870333,n:n
870370,870390,n:n
870380,870390,n:1
870390,870390,n:1
870410,870410,1:1
870421,870421,1:1
870422,870422,1:1
870423,870423,1:1
870431,870431,1:1
870432,870432,1:1
870490,870490,1:1
870510,870510,1:1
870520,870520,1:1
870530,870530,1:1
870540,870540,1:1
870590,870590,1:1
870600,870600,1:1
870710,870710,1:1
870790,870790,1:1
870810,870810,1:1
870821,870821,1:1
870829,870829,1:1
870830,870830,1:1
870840,870840,1:1
870850,870850,1:1
870870,870870,1:1
870880,870880,1:1
870891,870891,1:1
870892,870892,1:1
870893,870893,1:1
870894,870894,1:1
870895,870895,1:1
870899,870899,1:1
870911,870911,1:1
870919,870919,1:1
870990,870990,1:1
871000,871000,1:1
871110,871110,1:1
871120,871120,1:1
871130,871130,1:1
871140,871140,1:1
871150,871150,1:1
871160,871190,n:1
871190,871190,n:1
871200,871200,1:1
871310,871310,1:1
871390,871390,1:1
871410,871410,1:1
871420,871420,1:1
871491,871491,1:1
871492,871492,1:1
871493,871493,1:1
871494,871494,1:1
871495,871495,1:1
871496,871496,1:1
871499,871499,1:1
871500,871500,1:1
871610,871610,1:1
871620,871620,1:1
871631,871631,1:1
871639,871639,1:1
871640,871640,1:1
871680,871680,1:1
871690,871690,1:1
880100,880100,1:1
880211,880211,1:1
880212,880212,1:1
880220,880220,1:1
880230,880230,1:1
880240,880240,1:1
880260,880260,1:1
880310,880310,1:1
880320,880320,1:1
880330,880330,1:1
880390,880390,1:1
880400,880400,1:1
880510,880510,1:1
880521,880521,1:1
880529,880529,1:1
890110,890110,1:1
890120,890120,1:1
890130,890130,1:1
890190,890190,1:1
890200,890200,1:1
890310,890310,1:1
890391,890391,1:1
890392,890392,1:1
890399,890399,1:1
890400,890400,1:1
890510,890510,1:1
890520,890520,1:1
890590,890590,1:1
890610,890610,1:1
890690,890690,1:1
890710,890710,1:1
890790,890790,1:1
890800,890800,1:1
900110,900110,1:1
900120,900120,1:1
900130,900130,1:1
900140,900140,1:1
900150,900150,1:1
900190,900190,1:1
900211,900211,1:1
900219,900219,1:1
900220,900220,1:1
900290,900290,1:1
900311,900311,1:1
900319,900319,1:1
900390,900390,1:1
900410,900410,1:1
900490,900490,1:1
900510,900510,1:1
900580,900580,1:1
900590,900590,n:1
900630,900630,1:1
900640,900640,1:1
900651,900651,1:1
900652,900652,1:1
900653,900653,1:1
900659,900610,1:n
900659,900659,1:n
900661,900661,1:1
900669,900669,1:1
900691,900691,n:1
900699,900699,1:1
900710,900710,1:1
900720,900720,1:1
900791,900791,n:1
900792,900792,1:1
900850,900850,1:1
900890,900890,1:1
901010,901010,1:1
901050,901050,1:1
901060,901060,1:1
901090,901090,1:1
901110,901110,1:1
901120,901120,1:1
901180,901180,1:1
901190,901190,1:1
901210,901210,1:1
901290,901290,1:1
901310,901310,1:1
901320,901320,1:1
901380,901380,1:1
901390,901390,1:1
901410,901410,1:1
901420,901420,1:1
901480,901480,1:1
901490,901490,1:1
901510,901510,1:1
901520,901520,1:1
901530,901530,1:1
901540,901540,1:1
901580,901580,1:1
901590,901590,n:1
901600,901600,1:1
901710,901710,1:1
901720,901720,1:1
901730,901730,1:1
901780,901780,1:1
901790,901790,1:1
901811,901811,1:1
901812,901812,1:1
901813,901813,1:1
901814,901814,1:1
901819,901819,1:1
901820,901820,1:1
901831,901831,1:1
901832,901832,1:1
901839,901839,1:1
901841,901841,1:1
901849,901849,1:1
901850,901850,1:1
901890,901890,1:1
901910,901910,1:1
901920,901920,1:1
902000,902000,1:1
902110,902110,1:1
902121,902121,1:1
902129,902129,1:1
902131,902131,1:1
902139,902139,1:1
902140,902140,1:1
902150,902150,1:1
902190,902190,1:1
902212,902212,1:1
902213,902213,1:1
902214,902214,1:1
902219,902219,1:1
902221,902221,1:1
902229,902229,1:1
902230,902230,1:1
902290,902290,1:1
902300,902300,1:1
902410,902410,1:1
902480,902480,1:1
902490,902490,1:1
902511,902511,n:1
902519,902519,n:1
902580,902580,n:1
902590,902590,n:1
902610,902610,n:1
902620,902620,n:1
902680,902680,n:1
902690,902690,n:1
902710,902710,1:1
902720,902720,1:1
902730,902730,1:1
902750,902750,1:1
902780,902780,1:1
902790,902790,1:1
902810,902810,1:1
902820,902820,1:1
902830,902830,1:1
902890,902890,1:1
902910,902910,1:1
902920,902920,1:1
902990,902990,1:1
903010,903010,n:1
903020,903020,n:1
903031,903031,n:1
903032,903032,n:1
903033,903033,n:1
903039,903039,n:1
903040,903040,n:1
903082,903082,n:1
903084,903084,n:1
903089,903089,n:1
903090,903090,n:1
903110,903110,n:1
903120,903120,n:1
903141,903141,n:1
903149,903149,n:1
903180,903180,n:1
903190,903190,n:1
903210,903210,n:1
903220,903220,n:1
903281,903281,n:1
903289,903289,n:1
903290,903290,n:1
903300,903300,n:1
910111,910111,1:1
910119,910119,1:1
910121,910121,1:1
910129,910129,1:1
910191,910191,1:1
910199,910199,1:1
910211,910211,1:1
910212,910212,1:1
910219,910219,1:1
910221,910221,1:1
910229,910229,1:1
910291,910291,1:1
910299,910299,1:1
910310,910310,1:1
910390,910390,1:1
910400,910400,1:1
910511,910511,1:1
910519,910519,1:1
910521,910521,1:1
910529,910529,1:1
910591,910591,1:1
910599,910599,1:1
910610,910610,1:1
910690,910690,1:1
910700,910700,1:1
910811,910811,1:1
910812,910812,1:1
910819,910819,1:1
910820,910820,1:1
910890,910890,1:1
910910,910910,1:1
910990,910990,1:1
911011,911011,1:1
911012,911012,1:1
911019,911019,1:1
911090,911090,1:1
911110,911110,1:1
911120,911120,1:1
911180,911180,1:1
911190,911190,1:1
911220,911220,1:1
911290,911290,1:1
911310,911310,1:1
911320,911320,1:1
911390,911390,1:1
911410,911410,1:1
911430,911430,1:1
911440,911440,1:1
911490,911490,1:1
920110,920110,1:1
920120,920120,1:1
920190,920190,1:1
920210,920210,1:1
920290,920290,1:1
920510,920510,1:1
920590,920590,1:1
920600,920600,1:1
920710,920710,1:1
920790,920790,1:1
920810,920810,1:1
920890,920890,1:1
920930,920930,1:1
920991,920991,1:1
920992,920992,1:1
920994,920994,1:1
920999,920999,n:1
930110,930110,1:1
930120,930120,1:1
930190,930190,1:1
930200,930200,1:1
930310,930310,1:1
930320,930320,1:1
930330,930330,1:1
930390,930390,1:1
930400,930400,1:1
930510,930510,n:1
930520,930520,n:1
930591,930591,n:1
930599,930599,n:1
930621,930621,n:1
930629,930629,n:1
930630,930630,n:1
930690,930690,n:1
930700,930700,1:1
940110,940110,1:1
940120,940120,1:1
940130,940130,1:1
940140,940140,1:1
940152,940151,n:1
940153,940151,n:1
940159,940159,1:1
940161,940161,1:1
940169,940169,1:1
940171,940171,1:1
940179,940179,1:1
940180,940180,1:1
940190,940190,1:1
940210,940210,1:1
940290,940290,1:1
940310,940310,1:1
940320,940320,1:1
940330,940330,1:1
940340,940340,1:1
940350,940350,1:1
940360,940360,1:1
940370,940370,1:1
940382,940381,n:1
940383,940381,n:1
940389,940389,1:1
940390,940390,1:1
940410,940410,1:1
940421,940421,1:1
940429,940429,1:1
940430,940430,1:1
940490,940490,1:1
940510,940510,1:1
940520,940520,1:1
940530,940530,1:1
940540,940540,1:1
940550,940550,1:1
940560,940560,1:1
940591,940591,1:1
940592,940592,1:1
940599,940599,1:1
940610,940600,n:1
940690,940600,n:1
950300,950300,1:1
950420,950420,n:1
950430,950430,n:1
950440,950440,n:1
950450,950450,n:1
950490,950490,n:1
950510,950510,1:1
950590,950590,1:1
950611,950611,1:1
950612,950612,1:1
950619,950619,1:1
950621,950621,1:1
950629,950629,1:1
950631,950631,1:1
950632,950632,1:1
950639,950639,1:1
950640,950640,1:1
950651,950651,1:1
950659,950659,1:1
950661,950661,1:1
950662,950662,1:1
950669,950669,1:1
950670,950670,1:1
950691,950691,1:1
950699,950699,1:1
950710,950710,1:1
950720,950720,1:1
950730,950730,1:1
950790,950790,1:1
950810,950810,1:1
950890,950890,1:1
960110,960110,1:1
960190,960190,1:1
960200,960200,1:1
960310,960310,1:1
960321,960321,1:1
960329,960329,1:1
960330,960330,1:1
960340,960340,1:1
960350,960350,1:1
960390,960390,1:1
960400,960400,1:1
960500,960500,1:1
960610,960610,1:1
960621,960621,1:1
960622,960622,1:1
960629,960629,1:1
960630,960630,1:1
960711,960711,1:1
960719,960719,1:1
960720,960720,1:1
960810,960810,1:1
960820,960820,1:1
960830,960830,1:1
960840,960840,1:1
960850,960850,1:1
960860,960860,1:1
960891,960891,1:1
960899,960899,1:1
960910,960910,1:1
960920,960920,1:1
960990,960990,1:1
961000,961000,1:1
961100,961100,1:1
961210,961210,1:1
961220,961220,1:1
961310,961310,1:1
961320,961320,1:1
961380,961380,1:1
961390,961390,1:1
961400,961400,1:1
961511,961511,1:1
961519,961519,1:1
961590,961590,1:1
961610,961610,1:1
961620,961620,1:1
961700,961700,1:1
961800,961800,1:1
961900,961900,1:1
962000,392690,n:n
962000,442190,n:n
962000,681510,n:n
962000,732690,n:n
962000,761699,n:n
962000,843139,n:n
962000,847330,n:n
962000,848790,n:n
962000,852290,n:n
962000,852990,n:n
962000,900590,n:n
962000,900691,n:n
962000,900791,n:n
962000,901590,n:n
962000,903300,n:n
962000,920999,n:n
970110,970110,1:1
970190,970190,1:1
970200,970200,1:1
970300,970300,1:1
970400,970400,1:1
970500,970500,1:1
970600,970600,1:1
999999,999999,1:1
