hs6_from,hs6_to,relationship
854991,840610,n:n
854991,840681,n:n
854991,840682,n:n
854991,840690,n:n
854991,840710,n:n
854991,840721,n:n
854991,840729,n:n
854991,840731,n:n
854991,840732,n:n
854991,840733,n:n
854991,840734,n:n
854991,840790,n:n
854991,840810,n:n
854991,840820,n:n
854991,840890,n:n
854991,840910,n:n
854991,840991,n:n
854991,840999,n:n
854991,841011,n:n
854991,841012,n:n
854991,841013,n:n
854991,841090,n:n
854991,841111,n:n
854991,841112,n:n
854991,841121,n:n
854991,841122,n:n
854991,841181,n:n
854991,841182,n:n
854991,841191,n:n
854991,841199,n:n
854991,841210,n:n
854991,841221,n:n
854991,841229,n:n
854991,841231,n:n
854991,841239,n:n
854991,841280,n:n
854991,841290,n:n
854991,841311,n:n
854991,841319,n:n
854991,841320,n:n
854991,841330,n:n
854991,841340,n:n
854991,841350,n:n
854991,841360,n:n
854991,841370,n:n
854991,841381,n:n
854991,841382,n:n
854991,841391,n:n
854991,841392,n:n
854991,841410,n:n
854991,841420,n:n
854991,841430,n:n
854991,841440,n:n
854991,841451,n:n
854991,841459,n:n
854991,841460,n:n
854991,841480,n:n
854991,841490,n:n
854991,841510,n:n
854991,841520,n:n
854991,841581,n:n
854991,841582,n:n
854991,841583,n:n
854991,841590,n:n
854991,841610,n:n
854991,841620,n:n
854991,841630,n:n
854991,841690,n:n
854991,841710,n:n
854991,841720,n:n
854991,841780,n:n
854991,841790,n:n
854991,841810,n:n
854991,841821,n:n
854991,841829,n:n
854991,841830,n:n
854991,841840,n:n
854991,841850,n:n
854991,841861,n:n
854991,841869,n:n
854991,841891,n:n
854991,841899,n:n
854991,841911,n:n
854991,841919,n:n
854991,841920,n:n
854991,841931,n:n
854991,841932,n:n
854991,841939,n:n
854991,841940,n:n
854991,841950,n:n
854991,841960,n:n
854991,841981,n:n
854991,841989,n:n
854991,841990,n:n
854991,842010,n:n
854991,842091,n:n
854991,842099,n:n
854991,842111,n:n
854991,842112,n:n
854991,842119,n:n
854991,842121,n:n
854991,842122,n:n
854991,842123,n:n
854991,842129,n:n
854991,842131,n:n
854991,842139,n:n
854991,842191,n:n
854991,842199,n:n
854991,842211,n:n
854991,842219,n:n
854991,842220,n:n
854991,842230,n:n
854991,842240,n:n
854991,842290,n:n
854991,842310,n:n
854991,842320,n:n
854991,842330,n:n
854991,842381,n:n
854991,842382,n:n
854991,842389,n:n
854991,842390,n:n
854991,842410,n:n
854991,842420,n:n
854991,842430,n:n
854991,842481,n:n
854991,842489,n:n
854991,842490,n:n
854991,842511,n:n
854991,842519,n:n
854991,842531,n:n
854991,842539,n:n
854991,842541,n:n
854991,842542,n:n
854991,842549,n:n
854991,842611,n:n
854991,842612,n:n
854991,842619,n:n
854991,842620,n:n
854991,842630,n:n
854991,842641,n:n
854991,842649,n:n
854991,842691,n:n
854991,842699,n:n
854991,842710,n:n
854991,842720,n:n
854991,842790,n:n
854991,842810,n:n
854991,842820,n:n
854991,842831,n:n
854991,842832,n:n
854991,842833,n:n
854991,842839,n:n
854991,842840,n:n
854991,842860,n:n
854991,842890,n:n
854991,842911,n:n
854991,842919,n:n
854991,842920,n:n
854991,842930,n:n
854991,842940,n:n
854991,842951,n:n
854991,842952,n:n
854991,842959,n:n
854991,843010,n:n
854991,843020,n:n
854991,843031,n:n
854991,843039,n:n
854991,843041,n:n
854991,843049,n:n
854991,843050,n:n
854991,843061,n:n
854991,843069,n:n
854991,843110,n:n
854991,843120,n:n
854991,843131,n:n
854991,843139,n:n
854991,843141,n:n
854991,843142,n:n
854991,843143,n:n
854991,843149,n:n
854991,843210,n:n
854991,843221,n:n
854991,843229,n:n
854991,843230,n:n
854991,843240,n:n
854991,843280,n:n
854991,843290,n:n
854991,843311,n:n
854991,843319,n:n
854991,843320,n:n
854991,843330,n:n
854991,843340,n:n
854991,843351,n:n
854991,843352,n:n
854991,843353,n:n
854991,843359,n:n
854991,843360,n:n
854991,843390,n:n
854991,843410,n:n
854991,843420,n:n
854991,843490,n:n
854991,843510,n:n
854991,843590,n:n
854991,843610,n:n
854991,843621,n:n
854991,843629,n:n
854991,843680,n:n
854991,843691,n:n
854991,843699,n:n
854991,843710,n:n
854991,843780,n:n
854991,843790,n:n
854991,843810,n:n
854991,843820,n:n
854991,843830,n:n
854991,843840,n:n
854991,843850,n:n
854991,843860,n:n
854991,843880,n:n
854991,843890,n:n
854991,843910,n:n
854991,843920,n:n
854991,843930,n:n
854991,843991,n:n
854991,843999,n:n
854991,844010,n:n
854991,844090,n:n
854991,844110,n:n
854991,844120,n:n
854991,844130,n:n
854991,844140,n:n
854991,844180,n:n
854991,844190,n:n
854991,844230,n:n
854991,844240,n:n
854991,844250,n:n
854991,844311,n:n
854991,844312,n:n
854991,844313,n:n
854991,844314,n:n
854991,844315,n:n
854991,844316,n:n
854991,844317,n:n
854991,844319,n:n
854991,844331,n:n
854991,844332,n:n
854991,844339,n:n
854991,844391,n:n
854991,844399,n:n
854991,844400,n:n
854991,844511,n:n
854991,844512,n:n
854991,844513,n:n
854991,844519,n:n
854991,844520,n:n
854991,844530,n:n
854991,844540,n:n
854991,844590,n:n
854991,844610,n:n
854991,844621,n:n
854991,844629,n:n
854991,844630,n:n
854991,844711,n:n
854991,844712,n:n
854991,844720,n:n
854991,844790,n:n
854991,844811,n:n
854991,844819,n:n
854991,844820,n:n
854991,844831,n:n
854991,844832,n:n
854991,844833,n:n
854991,844839,n:n
854991,844842,n:n
854991,844849,n:n
854991,844851,n:n
854991,844859,n:n
854991,844900,n:n
854991,845011,n:n
854991,845012,n:n
854991,845019,n:n
854991,845020,n:n
854991,845090,n:n
854991,845110,n:n
854991,845121,n:n
854991,845129,n:n
854991,845130,n:n
854991,845140,n:n
854991,845150,n:n
854991,845180,n:n
854991,845190,n:n
854991,845210,n:n
854991,845221,n:n
854991,845229,n:n
854991,845230,n:n
854991,845290,n:n
854991,845310,n:n
854991,845320,n:n
854991,845380,n:n
854991,845390,n:n
854991,845410,n:n
854991,845420,n:n
854991,845430,n:n
854991,845490,n:n
854991,845510,n:n
854991,845521,n:n
854991,845522,n:n
854991,845530,n:n
854991,845590,n:n
854991,845610,n:n
854991,845620,n:n
854991,845630,n:n
854991,845690,n:n
854991,845710,n:n
854991,845720,n:n
854991,845730,n:n
854991,845811,n:n
854991,845819,n:n
854991,845891,n:n
854991,845899,n:n
854991,845910,n:n
854991,845921,n:n
854991,845929,n:n
854991,845931,n:n
854991,845939,n:n
854991,845940,n:n
854991,845951,n:n
854991,845959,n:n
854991,845961,n:n
854991,845969,n:n
854991,845970,n:n
854991,846011,n:n
854991,846019,n:n
854991,846021,n:n
854991,846029,n:n
854991,846031,n:n
854991,846039,n:n
854991,846040,n:n
854991,846090,n:n
854991,846120,n:n
854991,846130,n:n
854991,846140,n:n
854991,846150,n:n
854991,846190,n:n
854991,846210,n:n
854991,846221,n:n
854991,846229,n:n
854991,846231,n:n
854991,846239,n:n
854991,846241,n:n
854991,846249,n:n
854991,846291,n:n
854991,846299,n:n
854991,846310,n:n
854991,846320,n:n
854991,846330,n:n
854991,846390,n:n
854991,846410,n:n
854991,846420,n:n
854991,846490,n:n
854991,846510,n:n
854991,846591,n:n
854991,846592,n:n
854991,846593,n:n
854991,846594,n:n
854991,846595,n:n
854991,846596,n:n
854991,846599,n:n
854991,846610,n:n
854991,846620,n:n
854991,846630,n:n
854991,846691,n:n
854991,846692,n:n
854991,846693,n:n
854991,846694,n:n
854991,846711,n:n
854991,846719,n:n
854991,846721,n:n
854991,846722,n:n
854991,846729,n:n
854991,846781,n:n
854991,846789,n:n
854991,846791,n:n
854991,846792,n:n
854991,846799,n:n
854991,846810,n:n
854991,846820,n:n
854991,846880,n:n
854991,846890,n:n
854991,846900,n:n
854991,847010,n:n
854991,847021,n:n
854991,847029,n:n
854991,847030,n:n
854991,847050,n:n
854991,847090,n:n
854991,847130,n:n
854991,847141,n:n
854991,847149,n:n
854991,847150,n:n
854991,847160,n:n
854991,847170,n:n
854991,847180,n:n
854991,847190,n:n
854991,847210,n:n
854991,847230,n:n
854991,847290,n:n
854991,847310,n:n
854991,847321,n:n
854991,847329,n:n
854991,847330,n:n
854991,847340,n:n
854991,847350,n:n
854991,847410,n:n
854991,847420,n:n
854991,847431,n:n
854991,847432,n:n
854991,847439,n:n
854991,847480,n:n
854991,847490,n:n
854991,847510,n:n
854991,847521,n:n
854991,847529,n:n
854991,847590,n:n
854991,847621,n:n
854991,847629,n:n
854991,847681,n:n
854991,847689,n:n
854991,847690,n:n
854991,847710,n:n
854991,847720,n:n
854991,847730,n:n
854991,847740,n:n
854991,847751,n:n
854991,847759,n:n
854991,847780,n:n
854991,847790,n:n
854991,847810,n:n
854991,847890,n:n
854991,847910,n:n
854991,847920,n:n
854991,847930,n:n
854991,847940,n:n
854991,847950,n:n
854991,847960,n:n
854991,847971,n:n
854991,847979,n:n
854991,847981,n:n
854991,847982,n:n
854991,847989,n:n
854991,847990,n:n
854991,848010,n:n
854991,848020,n:n
854991,848030,n:n
854991,848041,n:n
854991,848049,n:n
854991,848050,n:n
854991,848060,n:n
854991,848071,n:n
854991,848079,n:n
854991,848110,n:n
854991,848120,n:n
854991,848130,n:n
854991,848140,n:n
854991,848180,n:n
854991,848190,n:n
854991,848210,n:n
854991,848220,n:n
854991,848230,n:n
854991,848240,n:n
854991,848250,n:n
854991,848280,n:n
854991,848291,n:n
854991,848299,n:n
854991,848310,n:n
854991,848320,n:n
854991,848330,n:n
854991,848340,n:n
854991,848350,n:n
854991,848360,n:n
854991,848390,n:n
854991,848410,n:n
854991,848420,n:n
854991,848490,n:n
854991,848610,n:n
854991,848620,n:n
854991,848630,n:n
854991,848640,n:n
854991,848690,n:n
854991,848710,n:n
854991,848790,n:n
854991,850110,n:n
854991,850120,n:n
854991,850131,n:n
854991,850132,n:n
854991,850133,n:n
854991,850134,n:n
854991,850140,n:n
854991,850151,n:n
854991,850152,n:n
854991,850153,n:n
854991,850161,n:n
854991,850162,n:n
854991,850163,n:n
854991,850164,n:n
854991,850211,n:n
854991,850212,n:n
854991,850213,n:n
854991,850220,n:n
854991,850231,n:n
854991,850239,n:n
854991,850240,n:n
854991,850300,n:n
854991,850410,n:n
854991,850421,n:n
854991,850422,n:n
854991,850423,n:n
854991,850431,n:n
854991,850432,n:n
854991,850433,n:n
854991,850434,n:n
854991,850440,n:n
854991,850450,n:n
854991,850490,n:n
854991,850511,n:n
854991,850519,n:n
854991,850520,n:n
854991,850590,n:n
854991,850610,n:n
854991,850630,n:n
854991,850640,n:n
854991,850650,n:n
854991,850660,n:n
854991,850680,n:n
854991,850690,n:n
854991,850710,n:n
854991,850720,n:n
854991,850730,n:n
854991,850740,n:n
854991,850750,n:n
854991,850760,n:n
854991,850780,n:n
854991,850790,n:n
854991,850811,n:n
854991,850819,n:n
854991,850860,n:n
854991,850870,n:n
854991,850940,n:n
854991,850980,n:n
854991,850990,n:n
854991,851010,n:n
854991,851020,n:n
854991,851030,n:n
854991,851090,n:n
854991,851110,n:n
854991,851120,n:n
854991,851130,n:n
854991,851140,n:n
854991,851150,n:n
854991,851180,n:n
854991,851190,n:n
854991,851210,n:n
854991,851220,n:n
854991,851230,n:n
854991,851240,n:n
854991,851290,n:n
854991,851310,n:n
854991,851390,n:n
854991,851410,n:n
854991,851420,n:n
854991,851430,n:n
854991,851440,n:n
854991,851490,n:n
854991,851511,n:n
854991,851519,n:n
854991,851521,n:n
854991,851529,n:n
854991,851531,n:n
854991,851539,n:n
854991,851580,n:n
854991,851590,n:n
854991,851610,n:n
854991,851621,n:n
854991,851629,n:n
854991,851631,n:n
854991,851632,n:n
854991,851633,n:n
854991,851640,n:n
854991,851650,n:n
854991,851660,n:n
854991,851671,n:n
854991,851672,n:n
854991,851679,n:n
854991,851680,n:n
854991,851690,n:n
854991,851711,n:n
854991,851712,n:n
854991,851718,n:n
854991,851761,n:n
854991,851762,n:n
854991,851769,n:n
854991,851770,n:n
854991,851810,n:n
854991,851821,n:n
854991,851822,n:n
854991,851829,n:n
854991,851830,n:n
854991,851840,n:n
854991,851850,n:n
854991,851890,n:n
854991,851920,n:n
854991,851930,n:n
854991,851950,n:n
854991,851981,n:n
854991,851989,n:n
854991,852110,n:n
854991,852190,n:n
854991,852210,n:n
854991,852290,n:n
854991,852321,n:n
854991,852329,n:n
854991,852341,n:n
854991,852349,n:n
854991,852351,n:n
854991,852352,n:n
854991,852359,n:n
854991,852380,n:n
854991,852550,n:n
854991,852560,n:n
854991,852580,n:n
854991,852610,n:n
854991,852691,n:n
854991,852692,n:n
854991,852712,n:n
854991,852713,n:n
854991,852719,n:n
854991,852721,n:n
854991,852729,n:n
854991,852791,n:n
854991,852792,n:n
854991,852799,n:n
854991,852841,n:n
854991,852849,n:n
854991,852851,n:n
854991,852859,n:n
854991,852861,n:n
854991,852869,n:n
854991,852871,n:n
854991,852872,n:n
854991,852873,n:n
854991,852910,n:n
854991,852990,n:n
854991,853010,n:n
854991,853080,n:n
854991,853090,n:n
854991,853110,n:n
854991,853120,n:n
854991,853180,n:n
854991,853190,n:n
854991,853210,n:n
854991,853221,n:n
854991,853222,n:n
854991,853223,n:n
854991,853224,n:n
854991,853225,n:n
854991,853229,n:n
854991,853230,n:n
854991,853290,n:n
854991,853310,n:n
854991,853321,n:n
854991,853329,n:n
854991,853331,n:n
854991,853339,n:n
854991,853340,n:n
854991,853390,n:n
854991,853400,n:n
854991,853510,n:n
854991,853521,n:n
854991,853529,n:n
854991,853530,n:n
854991,853540,n:n
854991,853590,n:n
854991,853610,n:n
854991,853620,n:n
854991,853630,n:n
854991,853641,n:n
854991,853649,n:n
854991,853650,n:n
854991,853661,n:n
854991,853669,n:n
854991,853670,n:n
854991,853690,n:n
854991,853710,n:n
854991,853720,n:n
854991,853810,n:n
854991,853890,n:n
854991,853910,n:n
854991,853921,n:n
854991,853922,n:n
854991,853929,n:n
854991,853931,n:n
854991,853932,n:n
854991,853939,n:n
854991,853941,n:n
854991,853949,n:n
854991,853990,n:n
854991,854011,n:n
854991,854012,n:n
854991,854020,n:n
854991,854040,n:n
854991,854060,n:n
854991,854071,n:n
854991,854079,n:n
854991,854081,n:n
854991,854089,n:n
854991,854091,n:n
854991,854099,n:n
854991,854110,n:n
854991,854121,n:n
854991,854129,n:n
854991,854130,n:n
854991,854140,n:n
854991,854150,n:n
854991,854160,n:n
854991,854190,n:n
854991,854231,n:n
854991,854232,n:n
854991,854233,n:n
854991,854239,n:n
854991,854290,n:n
854991,854310,n:n
854991,854320,n:n
854991,854330,n:n
854991,854370,n:n
854991,854390,n:n
854991,854411,n:n
854991,854419,n:n
854991,854420,n:n
854991,854430,n:n
854991,854442,n:n
854991,854449,n:n
854991,854460,n:n
854991,854470,n:n
854991,854511,n:n
854991,854519,n:n
854991,854520,n:n
854991,854590,n:n
854991,854610,n:n
854991,854620,n:n
854991,854690,n:n
854991,854710,n:n
854991,854720,n:n
854991,854790,n:n
854991,854810,n:n
854991,854890,n:n
854991,900110,n:n
854991,900120,n:n
854991,900130,n:n
854991,900140,n:n
854991,900150,n:n
854991,900190,n:n
854991,900211,n:n
854991,900219,n:n
854991,900220,n:n
854991,900290,n:n
854991,900311,n:n
854991,900319,n:n
854991,900390,n:n
854991,900410,n:n
854991,900490,n:n
854991,900510,n:n
854991,900580,n:n
854991,900590,n:n
854991,900610,n:n
854991,900630,n:n
854991,900640,n:n
854991,900651,n:n
854991,900652,n:n
854991,900653,n:n
854991,900659,n:n
854991,900661,n:n
854991,900669,n:n
854991,900691,n:n
854991,900699,n:n
854991,900710,n:n
854991,900720,n:n
854991,900791,n:n
854991,900792,n:n
854991,900850,n:n
854991,900890,n:n
854991,901010,n:n
854991,901050,n:n
854991,901060,n:n
854991,901090,n:n
854991,901110,n:n
854991,901120,n:n
854991,901180,n:n
854991,901190,n:n
854991,901210,n:n
854991,901290,n:n
854991,901310,n:n
854991,901320,n:n
854991,901380,n:n
854991,901390,n:n
854991,901410,n:n
854991,901420,n:n
854991,901480,n:n
854991,901490,n:n
854991,901510,n:n
854991,901520,n:n
854991,901530,n:n
854991,901540,n:n
854991,901580,n:n
854991,901590,n:n
854991,901600,n:n
854991,901710,n:n
854991,901720,n:n
854991,901730,n:n
854991,901780,n:n
854991,901790,n:n
854991,901811,n:n
854991,901812,n:n
854991,901813,n:n
854991,901814,n:n
854991,901819,n:n
854991,901820,n:n
854991,901831,n:n
854991,901832,n:n
854991,901839,n:n
854991,901841,n:n
854991,901849,n:n
854991,901850,n:n
854991,901890,n:n
854991,901910,n:n
854991,901920,n:n
854991,902000,n:n
854991,902110,n:n
854991,902121,n:n
854991,902129,n:n
854991,902131,n:n
854991,902139,n:n
854991,902140,n:n
854991,902150,n:n
854991,902190,n:n
854991,902212,n:n
854991,902213,n:n
854991,902214,n:n
854991,902219,n:n
854991,902221,n:n
854991,902229,n:n
854991,902230,n:n
854991,902290,n:n
854991,902300,n:n
854991,902410,n:n
854991,902480,n:n
854991,902490,n:n
854991,902511,n:n
854991,902519,n:n
854991,902580,n:n
854991,902590,n:n
854991,902610,n:n
854991,902620,n:n
854991,902680,n:n
854991,902690,n:n
854991,902710,n:n
854991,902720,n:n
854991,902730,n:n
854991,902750,n:n
854991,902780,n:n
854991,902790,n:n
854991,902810,n:n
854991,902820,n:n
854991,902830,n:n
854991,902890,n:n
854991,902910,n:n
854991,902920,n:n
854991,902990,n:n
854991,903010,n:n
854991,903020,n:n
854991,903031,n:n
854991,903032,n:n
854991,903033,n:n
854991,903039,n:n
854991,903040,n:n
854991,903082,n:n
854991,903084,n:n
854991,903089,n:n
854991,903090,n:n
854991,903110,n:n
854991,903120,n:n
854991,903141,n:n
854991,903149,n:n
854991,903180,n:n
854991,903190,n:n
854991,903210,n:n
854991,903220,n:n
854991,903281,n:n
854991,903289,n:n
854991,903290,n:n
854991,903300,n:n
854991,910111,n:n
854991,910119,n:n
854991,910121,n:n
854991,910129,n:n
854991,910191,n:n
854991,910199,n:n
854991,910211,n:n
854991,910212,n:n
854991,910219,n:n
854991,910221,n:n
854991,910229,n:n
854991,910291,n:n
854991,910299,n:n
854991,910310,n:n
854991,910390,n:n
854991,910400,n:n
854991,910511,n:n
854991,910519,n:n
854991,910521,n:n
854991,910529,n:n
854991,910591,n:n
854991,910599,n:n
854991,910610,n:n
854991,910690,n:n
854991,910700,n:n
854991,910811,n:n
854991,910812,n:n
854991,910819,n:n
854991,910820,n:n
854991,910890,n:n
854991,910910,n:n
854991,910990,n:n
854991,911011,n:n
854991,911012,n:n
854991,911019,n:n
854991,911090,n:n
854991,911110,n:n
854991,911120,n:n
854991,911180,n:n
854991,911190,n:n
854991,911220,n:n
854991,911290,n:n
854991,911310,n:n
854991,911320,n:n
854991,911390,n:n
854991,911410,n:n
854991,911430,n:n
854991,911440,n:n
854991,911490,n:n
854991,930510,n:n
854991,930520,n:n
854991,930591,n:n
854991,930599,n:n
854991,930621,n:n
854991,930629,n:n
854991,930630,n:n
854991,930690,n:n
854991,950300,n:n
854991,950420,n:n
854991,950430,n:n
854991,950440,n:n
854991,950450,n:n
854991,950490,n:n
854991,950510,n:n
854991,950590,n:n
854991,950611,n:n
854991,950612,n:n
854991,950619,n:n
854991,950621,n:n
854991,950629,n:n
854991,950631,n:n
854991,950632,n:n
854991,950639,n:n
854991,950640,n:n
854991,950651,n:n
854991,950659,n:n
854991,950661,n:n
854991,950662,n:n
854991,950669,n:n
854991,950670,n:n
854991,950691,n:n
854991,950699,n:n
854991,950710,n:n
854991,950720,n:n
854991,950730,n:n
854991,950790,n:n
854991,950810,n:n
854991,950890,n:n
854999,382510,n:n
854999,382520,n:n
854999,382530,n:n
854999,382541,n:n
854999,382549,n:n
854999,382550,n:n
854999,382561,n:n
854999,382569,n:n
854999,382590,n:n
854999,700100,n:n
854999,711230,n:n
854999,711291,n:n
854999,711292,n:n
854999,711299,n:n
854999,840110,n:n
854999,840120,n:n
854999,840130,n:n
854999,840140,n:n
854999,840211,n:n
854999,840212,n:n
854999,840219,n:n
854999,840220,n:n
854999,840290,n:n
854999,840310,n:n
854999,840390,n:n
854999,840410,n:n
854999,840420,n:n
854999,840490,n:n
854999,840510,n:n
854999,840590,n:n
854999,840610,n:n
854999,840681,n:n
854999,840682,n:n
854999,840690,n:n
854999,840710,n:n
854999,840721,n:n
854999,840729,n:n
854999,840731,n:n
854999,840732,n:n
854999,840733,n:n
854999,840734,n:n
854999,840790,n:n
854999,840810,n:n
854999,840820,n:n
854999,840890,n:n
854999,840910,n:n
854999,840991,n:n
854999,840999,n:n
854999,841011,n:n
854999,841012,n:n
854999,841013,n:n
854999,841090,n:n
854999,841111,n:n
854999,841112,n:n
854999,841121,n:n
854999,841122,n:n
854999,841181,n:n
854999,841182,n:n
854999,841191,n:n
854999,841199,n:n
854999,841210,n:n
854999,841221,n:n
854999,841229,n:n
854999,841231,n:n
854999,841239,n:n
854999,841280,n:n
854999,841290,n:n
854999,841311,n:n
854999,841319,n:n
854999,841320,n:n
854999,841330,n:n
854999,841340,n:n
854999,841350,n:n
854999,841360,n:n
854999,841370,n:n
854999,841381,n:n
854999,841382,n:n
854999,841391,n:n
854999,841392,n:n
854999,841410,n:n
854999,841420,n:n
854999,841430,n:n
854999,841440,n:n
854999,841451,n:n
854999,841459,n:n
854999,841460,n:n
854999,841480,n:n
854999,841490,n:n
854999,841510,n:n
854999,841520,n:n
854999,841581,n:n
854999,841582,n:n
854999,841583,n:n
854999,841590,n:n
854999,841610,n:n
854999,841620,n:n
854999,841630,n:n
854999,841690,n:n
854999,841710,n:n
854999,841720,n:n
854999,841780,n:n
854999,841790,n:n
854999,841810,n:n
854999,841821,n:n
854999,841829,n:n
854999,841830,n:n
854999,841840,n:n
854999,841850,n:n
854999,841861,n:n
854999,841869,n:n
854999,841891,n:n
854999,841899,n:n
854999,841911,n:n
854999,841919,n:n
854999,841920,n:n
854999,841931,n:n
854999,841932,n:n
854999,841939,n:n
854999,841940,n:n
854999,841950,n:n
854999,841960,n:n
854999,841981,n:n
854999,841989,n:n
854999,841990,n:n
854999,842010,n:n
854999,842091,n:n
854999,842099,n:n
854999,842111,n:n
854999,842112,n:n
854999,842119,n:n
854999,842121,n:n
854999,842122,n:n
854999,842123,n:n
854999,842129,n:n
854999,842131,n:n
854999,842139,n:n
854999,842191,n:n
854999,842199,n:n
854999,842211,n:n
854999,842219,n:n
854999,842220,n:n
854999,842230,n:n
854999,842240,n:n
854999,842290,n:n
854999,842310,n:n
854999,842320,n:n
854999,842330,n:n
854999,842381,n:n
854999,842382,n:n
854999,842389,n:n
854999,842390,n:n
854999,842410,n:n
854999,842420,n:n
854999,842430,n:n
854999,842481,n:n
854999,842489,n:n
854999,842490,n:n
854999,842511,n:n
854999,842519,n:n
854999,842531,n:n
854999,842539,n:n
854999,842541,n:n
854999,842542,n:n
854999,842549,n:n
854999,842611,n:n
854999,842612,n:n
854999,842619,n:n
854999,842620,n:n
854999,842630,n:n
854999,842641,n:n
854999,842649,n:n
854999,842691,n:n
854999,842699,n:n
854999,842710,n:n
854999,842720,n:n
854999,842790,n:n
854999,842810,n:n
854999,842820,n:n
854999,842831,n:n
854999,842832,n:n
854999,842833,n:n
854999,842839,n:n
854999,842840,n:n
854999,842860,n:n
854999,842890,n:n
854999,842911,n:n
854999,842919,n:n
854999,842920,n:n
854999,842930,n:n
854999,842940,n:n
854999,842951,n:n
854999,842952,n:n
854999,842959,n:n
854999,843010,n:n
854999,843020,n:n
854999,843031,n:n
854999,843039,n:n
854999,843041,n:n
854999,843049,n:n
854999,843050,n:n
854999,843061,n:n
854999,843069,n:n
854999,843110,n:n
854999,843120,n:n
854999,843131,n:n
854999,843139,n:n
854999,843141,n:n
854999,843142,n:n
854999,843143,n:n
854999,843149,n:n
854999,843210,n:n
854999,843221,n:n
854999,843229,n:n
854999,843230,n:n
854999,843240,n:n
854999,843280,n:n
854999,843290,n:n
854999,843311,n:n
854999,843319,n:n
854999,843320,n:n
854999,843330,n:n
854999,843340,n:n
854999,843351,n:n
854999,843352,n:n
854999,843353,n:n
854999,843359,n:n
854999,843360,n:n
854999,843390,n:n
854999,843410,n:n
854999,843420,n:n
854999,843490,n:n
854999,843510,n:n
854999,843590,n:n
854999,843610,n:n
854999,843621,n:n
854999,843629,n:n
854999,843680,n:n
854999,843691,n:n
854999,843699,n:n
854999,843710,n:n
854999,843780,n:n
854999,843790,n:n
854999,843810,n:n
854999,843820,n:n
854999,843830,n:n
854999,843840,n:n
854999,843850,n:n
854999,843860,n:n
854999,843880,n:n
854999,843890,n:n
854999,843910,n:n
854999,843920,n:n
854999,843930,n:n
854999,843991,n:n
854999,843999,n:n
854999,844010,n:n
854999,844090,n:n
854999,844110,n:n
854999,844120,n:n
854999,844130,n:n
854999,844140,n:n
854999,844180,n:n
854999,844190,n:n
854999,844230,n:n
854999,844240,n:n
854999,844250,n:n
854999,844311,n:n
854999,844312,n:n
854999,844313,n:n
854999,844314,n:n
854999,844315,n:n
854999,844316,n:n
854999,844317,n:n
854999,844319,n:n
854999,844331,n:n
854999,844332,n:n
854999,844339,n:n
854999,844391,n:n
854999,844399,n:n
854999,844400,n:n
854999,844511,n:n
854999,844512,n:n
854999,844513,n:n
854999,844519,n:n
854999,844520,n:n
854999,844530,n:n
854999,844540,n:n
854999,844590,n:n
854999,844610,n:n
854999,844621,n:n
854999,844629,n:n
854999,844630,n:n
854999,844711,n:n
854999,844712,n:n
854999,844720,n:n
854999,844790,n:n
854999,844811,n:n
854999,844819,n:n
854999,844820,n:n
854999,844831,n:n
854999,844832,n:n
854999,844833,n:n
854999,844839,n:n
854999,844842,n:n
854999,844849,n:n
854999,844851,n:n
854999,844859,n:n
854999,844900,n:n
854999,845011,n:n
854999,845012,n:n
854999,845019,n:n
854999,845020,n:n
854999,845090,n:n
854999,845110,n:n
854999,845121,n:n
854999,845129,n:n
854999,845130,n:n
854999,845140,n:n
854999,845150,n:n
854999,845180,n:n
854999,845190,n:n
854999,845210,n:n
854999,845221,n:n
854999,845229,n:n
854999,845230,n:n
854999,845290,n:n
854999,845310,n:n
854999,845320,n:n
854999,845380,n:n
854999,845390,n:n
854999,845410,n:n
854999,845420,n:n
854999,845430,n:n
854999,845490,n:n
854999,845510,n:n
854999,845521,n:n
854999,845522,n:n
854999,845530,n:n
854999,845590,n:n
854999,845610,n:n
854999,845620,n:n
854999,845630,n:n
854999,845690,n:n
854999,845710,n:n
854999,845720,n:n
854999,845730,n:n
854999,845811,n:n
854999,845819,n:n
854999,845891,n:n
854999,845899,n:n
854999,845910,n:n
854999,845921,n:n
854999,845929,n:n
854999,845931,n:n
854999,845939,n:n
854999,845940,n:n
854999,845951,n:n
854999,845959,n:n
854999,845961,n:n
854999,845969,n:n
854999,845970,n:n
854999,846011,n:n
854999,846019,n:n
854999,846021,n:n
854999,846029,n:n
854999,846031,n:n
854999,846039,n:n
854999,846040,n:n
854999,846090,n:n
854999,846120,n:n
854999,846130,n:n
854999,846140,n:n
854999,846150,n:n
854999,846190,n:n
854999,846210,n:n
854999,846221,n:n
854999,846229,n:n
854999,846231,n:n
854999,846239,n:n
854999,846241,n:n
854999,846249,n:n
854999,846291,n:n
854999,846299,n:n
854999,846310,n:n
854999,846320,n:n
854999,846330,n:n
854999,846390,n:n
854999,846410,n:n
854999,846420,n:n
854999,846490,n:n
854999,846510,n:n
854999,846591,n:n
854999,846592,n:n
854999,846593,n:n
854999,846594,n:n
854999,846595,n:n
854999,846596,n:n
854999,846599,n:n
854999,846610,n:n
854999,846620,n:n
854999,846630,n:n
854999,846691,n:n
854999,846692,n:n
854999,846693,n:n
854999,846694,n:n
854999,846711,n:n
854999,846719,n:n
854999,846721,n:n
854999,846722,n:n
854999,846729,n:n
