hs6_2012,hts8_2012
870880,87088016
870880,87088051
870880,87088055
870880,87088060
870880,87088065
870891,87089110
870891,87089150
870891,87089160
870891,87089165
870891,87089170
870891,87089175
870892,87089210
870892,87089250
870892,87089260
870892,87089265
870892,87089270
870892,87089275
870893,87089315
870893,87089330
870893,87089360
870893,87089375
870894,87089410
870894,87089450
870894,87089460
870894,87089465
870894,87089470
870894,87089475
870895,87089505
870895,87089510
870895,87089515
870895,87089520
870899,87089903
870899,87089906
870899,87089916
870899,87089923
870899,87089927
870899,87089931
870899,87089941
870899,87089948
870899,87089953
870899,87089955
870899,87089958
870899,87089968
870899,87089981
870911,87091100
870919,87091900
870990,87099000
871000,87100000
871110,87111000
871120,87112000
871130,87113000
871140,87114030
871140,87114060
871150,87115000
871190,87119000
871200,87120015
871200,87120025
871200,87120035
871200,87120044
871200,87120048
871200,87120050
871310,87131000
871390,87139000
871410,87141000
871420,87142000
871491,87149120
871491,87149130
871491,87149150
871491,87149190
871492,87149210
871492,87149250
871493,87149305
871493,87149315
871493,87149324
871493,87149328
871493,87149335
871493,87149370
871494,87149430
871494,87149490
871495,87149500
871496,87149610
871496,87149650
871496,87149690
871499,87149910
871499,87149950
871499,87149960
871499,87149980
871500,87150000
871610,87161000
871620,87162000
871631,87163100
871639,87163900
871640,87164000
871680,87168010
871680,87168050
871690,87169010
871690,87169030
871690,87169050
880100,88010000
880211,88021100
880212,88021200
880220,88022000
880230,88023000
880240,88024000
880260,88026030
880260,88026090
880310,88031000
880320,88032000
880330,88033000
880390,88039030
880390,88039090
880400,88040000
880510,88051000
880521,88052100
880529,88052900
890110,89011000
890120,89012000
890130,89013000
890190,89019000
890200,89020000
890310,89031000
890391,89039100
890392,89039200
890399,89039905
890399,89039915
890399,89039920
890399,89039990
890400,89040000
890510,89051000
890520,89052000
890590,89059010
890590,89059050
890610,89061000
890690,89069000
890710,89071000
890790,89079000
890800,89080000
900110,90011000
900120,90012000
900120,90012000
900130,90013000
900140,90014000
900150,90015000
900190,90019040
900190,90019040
900190,90019050
900190,90019050
900190,90019060
900190,90019060
900190,90019080
900190,90019080
900190,90019090
900190,90019090
900211,90021140
900211,90021160
900211,90021190
900219,90021900
900219,90021900
900220,90022040
900220,90022040
900220,90022080
900220,90022080
900290,90029020
900290,90029020
900290,90029040
900290,90029040
900290,90029070
900290,90029070
900290,90029085
900290,90029095
900290,90029095
900311,90031100
900319,90031900
900390,90039000
900410,90041000
900490,90049000
900510,90051000
900580,90058040
900580,90058060
900590,90059040
900590,90059080
900610,90061000
900630,90063000
900640,90064040
900640,90064060
900640,90064090
900651,90065100
900652,90065210
900652,90065230
900652,90065250
900652,90065260
900652,90065291
900653,90065301
900659,90065940
900659,90065960
900659,90065991
900661,90066100
900669,90066901
900691,90069100
900699,90069900
900710,90071000
900720,90072020
900720,90072040
900720,90072060
900720,90072080
900791,90079140
900791,90079180
900792,90079200
900850,90085010
900850,90085020
900850,90085030
900850,90085040
900850,90085050
900890,90089040
900890,90089080
901010,90101000
901050,90105010
901050,90105020
901050,90105030
901050,90105030
901050,90105040
901050,90105040
901050,90105050
901050,90105060
901060,90106000
901060,90106000
901090,90109040
901090,90109085
901090,90109090
901090,90109095
901110,90111040
901110,90111040
901110,90111080
901110,90111080
901120,90112040
901120,90112080
901180,90118000
901180,90118000
901190,90119000
901190,90119000
901210,90121000
901210,90121000
901290,90129000
901290,90129000
901310,90131010
901310,90131030
901310,90131040
901310,90131045
901310,90131050
901320,90132000
901320,90132000
901380,90138020
901380,90138040
901380,90138070
901380,90138090
901390,90139020
901390,90139050
901390,90139070
901390,90139080
901390,90139090
901410,90141010
901410,90141010
901410,90141060
901410,90141070
901410,90141090
901410,90141090
901420,90142020
901420,90142020
901420,90142040
901420,90142040
901420,90142060
901420,90142080
901480,90148010
901480,90148010
901480,90148020
901480,90148020
901480,90148040
901480,90148050
901490,90149010
901490,90149020
901490,90149040
901490,90149060
901510,90151040
901510,90151080
901510,90151080
901520,90152040
901520,90152080
901520,90152080
901530,90153040
901530,90153080
901540,90154040
901540,90154080
901540,90154080
901580,90158020
901580,90158020
901580,90158060
901580,90158080
901590,90159000
901590,90159000
901600,90160020
901600,90160040
901600,90160060
901710,90171040
901710,90171080
901720,90172040
901720,90172070
901720,90172080
901730,90173040
901730,90173080
901780,90178000
901790,90179001
901811,90181130
901811,90181160
901811,90181190
901812,90181200
901813,90181300
901814,90181400
901819,90181940
901819,90181955
901819,90181975
901819,90181995
901820,90182000
901831,90183100
901832,90183200
901839,90183900
901841,90184100
901849,90184940
901849,90184980
901850,90185000
901890,90189010
901890,90189020
901890,90189030
901890,90189040
901890,90189050
901890,90189060
901890,90189064
901890,90189068
901890,90189075
901890,90189080
901910,90191020
901910,90191040
901910,90191060
901920,90192000
902000,90200040
902000,90200060
902000,90200090
902110,90211000
902121,90212140
902121,90212180
902129,90212940
902129,90212980
902131,90213100
902139,90213900
902140,90214000
902150,90215000
902190,90219040
902190,90219081
902212,90221200
902213,90221300
902214,90221400
902219,90221900
902221,90222100
902229,90222940
902229,90222940
902229,90222980
902229,90222980
902230,90223000
902230,90223000
902290,90229005
902290,90229015
902290,90229025
902290,90229040
902290,90229060
902290,90229060
902290,90229070
902290,90229095
902300,90230000
902410,90241000
902410,90241000
902480,90248000
902480,90248000
902490,90249000
902490,90249000
902511,90251120
902511,90251140
902519,90251940
902519,90251940
902519,90251980
902519,90251980
902580,90258010
902580,90258015
902580,90258020
902580,90258035
902580,90258040
902580,90258050
902590,90259000
902590,90259001
902590,90259006
902610,90261020
902610,90261040
902610,90261060
902620,90262040
902620,90262080
902680,90268020
902680,90268040
902680,90268060
902690,90269020
902690,90269040
902690,90269060
902710,90271020
902710,90271020
902710,90271040
902710,90271040
902710,90271060
902710,90271060
902720,90272050
902720,90272080
902730,90273040
902730,90273080
902750,90275010
902750,90275040
902750,90275080
902780,90278025
902780,90278045
902780,90278080
902790,90279001
902790,90279020
902790,90279020
902790,90279045
902790,90279054
902790,90279054
902790,90279056
902790,90279058
902790,90279059
902790,90279064
902790,90279068
902790,90279068
902790,90279084
902790,90279088
902790,90279088
902810,90281000
902820,90282000
902830,90283000
902830,90283000
902890,90289000
902890,90289000
902910,90291040
902910,90291080
902920,90292020
902920,90292040
902920,90292060
902990,90299020
902990,90299040
902990,90299060
902990,90299080
903010,90301000
903010,90301000
903020,90302005
903020,90302010
903020,90302010
903031,90303100
903031,90303100
903032,90303200
903032,90303200
903033,90303300
903033,90303334
903033,90303338
903039,90303901
903039,90303901
903040,90304000
903082,90308200
903084,90308400
903084,90308400
903089,90308901
903089,90308901
903090,90309001
903090,90309025
903090,90309025
903090,90309045
903090,90309046
903090,90309066
903090,90309068
903090,90309068
903090,90309084
903090,90309088
903090,90309089
903110,90311000
903110,90311000
903120,90312000
903141,90314100
903149,90314910
903149,90314910
903149,90314940
903149,90314940
903149,90314970
903149,90314990
903149,90314990
903180,90318040
903180,90318080
903180,90318080
903190,90319001
903190,90319020
903190,90319021
903190,90319045
903190,90319045
903190,90319054
903190,90319058
903190,90319059
903190,90319070
903190,90319090
903190,90319091
903210,90321000
903220,90322000
903220,90322000
903281,90328100
903281,90328100
903289,90328920
903289,90328940
903289,90328960
903290,90329001
903290,90329020
903290,90329021
903290,90329040
903290,90329041
903290,90329060
903290,90329061
903300,90330000
903300,90330010
903300,90330020
903300,90330030
903300,90330090
910111,91011140
910111,91011180
910119,91011920
910119,91011940
910119,91011980
910121,91012110
910121,91012130
910121,91012150
910121,91012180
910129,91012910
910129,91012920
910129,91012930
910129,91012940
910129,91012950
910129,91012970
910129,91012980
910129,91012990
910191,91019120
910191,91019140
910191,91019180
910199,91019920
910199,91019940
910199,91019960
910199,91019980
910211,91021110
910211,91021125
910211,91021130
910211,91021145
910211,91021150
910211,91021165
910211,91021170
910211,91021195
910212,91021220
910212,91021240
910212,91021280
910219,91021920
910219,91021940
910219,91021960
910219,91021980
910221,91022110
910221,91022125
910221,91022130
910221,91022150
910221,91022170
910221,91022190
910229,91022902
910229,91022904
910229,91022910
910229,91022915
910229,91022920
910229,91022925
910229,91022930
910229,91022935
910229,91022940
910229,91022945
910229,91022950
910229,91022955
910229,91022960
910291,91029120
910291,91029140
910291,91029180
910299,91029920
910299,91029940
910299,91029960
910299,91029980
910310,91031020
910310,91031040
910310,91031080
910390,91039000
910400,91040005
910400,91040010
910400,91040020
910400,91040025
910400,91040030
910400,91040040
910400,91040045
910400,91040050
910400,91040060
910511,91051140
910511,91051180
910519,91051910
910519,91051920
910519,91051930
910519,91051940
910519,91051950
910521,91052140
910521,91052180
910529,91052910
910529,91052920
910529,91052930
910529,91052940
910529,91052950
910591,91059140
910591,91059180
910599,91059910
910599,91059920
910599,91059930
910599,91059940
910599,91059950
910599,91059960
910610,91061000
910690,91069020
910690,91069040
910690,91069055
910690,91069065
910690,91069075
910690,91069085
910700,91070040
910700,91070080
910811,91081140
910811,91081180
910812,91081200
910819,91081940
910819,91081980
910820,91082040
910820,91082080
910890,91089010
910890,91089020
910890,91089030
910890,91089040
910890,91089050
910890,91089060
910890,91089070
910890,91089080
910890,91089085
910890,91089090
910890,91089095
910910,91091010
910910,91091020
910910,91091030
910910,91091040
910910,91091050
910910,91091060
910910,91091070
910910,91091080
910990,91099020
910990,91099040
910990,91099060
911011,91101100
911012,91101200
911019,91101900
911090,91109020
911090,91109040
911090,91109060
911110,91111000
911120,91112020
911120,91112040
911180,91118000
911190,91119040
911190,91119050
911190,91119070
911220,91122040
911220,91122080
911290,91129000
911310,91131000
911320,91132020
911320,91132040
911320,91132060
911320,91132090
911390,91139040
911390,91139080
911410,91141040
911410,91141080
911430,91143040
911430,91143080
911440,91144020
911440,91144040
911440,91144060
911440,91144080
911490,91149010
911490,91149015
911490,91149030
911490,91149040
911490,91149050
920110,92011000
920120,92012000
920190,92019000
920210,92021000
920290,92029020
920290,92029040
920290,92029060
920510,92051000
920590,92059012
920590,92059014
920590,92059015
920590,92059018
920590,92059019
920590,92059020
920590,92059040
920590,92059060
920600,92060020
920600,92060040
920600,92060060
920600,92060080
920710,92071000
920790,92079000
920810,92081000
920890,92089000
920930,92093000
920991,92099140
920991,92099180
920992,92099220
920992,92099240
920992,92099260
920992,92099280
920994,92099440
920994,92099480
920999,92099905
920999,92099910
920999,92099916
920999,92099918
920999,92099920
920999,92099940
920999,92099961
920999,92099980
930110,93011000
930120,93012000
930190,93019030
930190,93019060
930190,93019090
930200,93020000
930310,93031000
930320,93032000
930330,93033040
930330,93033080
930390,93039040
930390,93039080
930400,93040020
930400,93040040
930400,93040060
930510,93051020
930510,93051040
930510,93051060
930510,93051080
930520,93052005
930520,93052080
930591,93059110
930591,93059120
930591,93059130
930599,93059940
930599,93059950
930599,93059960
930621,93062100
930629,93062900
930630,93063041
930630,93063080
930690,93069000
930700,93070000
940110,94011040
940110,94011080
940120,94012000
940130,94013040
940130,94013080
940140,94014000
940151,94015100
940159,94015900
940161,94016120
940161,94016140
940161,94016160
940169,94016920
940169,94016940
940169,94016960
940169,94016980
940171,94017100
940179,94017900
940180,94018020
940180,94018040
940180,94018060
940190,94019010
940190,94019015
940190,94019025
940190,94019035
940190,94019040
940190,94019050
940210,94021000
940290,94029000
940310,94031000
940320,94032000
940330,94033040
940330,94033080
940340,94034040
940340,94034060
940340,94034090
940350,94035040
940350,94035060
940350,94035090
940360,94036040
940360,94036080
940370,94037040
940370,94037080
940381,94038100
940389,94038930
940389,94038960
940390,94039010
940390,94039025
940390,94039040
940390,94039050
940390,94039060
940390,94039070
940390,94039080
940410,94041000
940421,94042100
940429,94042910
940429,94042990
940430,94043040
940430,94043080
940490,94049010
940490,94049020
940490,94049080
940490,94049085
940490,94049095
940510,94051040
940510,94051060
940510,94051080
940520,94052040
940520,94052060
940520,94052080
940530,94053000
940540,94054040
940540,94054060
940540,94054080
940540,94054082
940540,94054084
940550,94055020
940550,94055030
940550,94055040
940560,94056020
940560,94056040
940560,94056060
940591,94059110
940591,94059130
940591,94059140
940591,94059160
940592,94059200
940599,94059920
940599,94059940
940600,94060040
940600,94060080
950300,95030000
950420,95042020
950420,95042040
950420,95042060
950420,95042080
950430,95043000
950440,95044000
950450,95045000
950490,95049040
950490,95049060
950490,95049090
950510,95051010
950510,95051015
950510,95051025
950510,95051030
950510,95051040
950510,95051050
950590,95059020
950590,95059040
950590,95059060
950611,95061120
950611,95061140
950611,95061160
950612,95061240
950612,95061280
950619,95061940
950619,95061980
950621,95062140
950621,95062180
950629,95062900
950631,95063100
950632,95063200
950639,95063900
950640,95064000
950651,95065120
950651,95065140
950651,95065160
950659,95065940
950659,95065980
950661,95066100
950662,95066240
950662,95066280
950669,95066920
950669,95066940
950669,95066960
950670,95067020
950670,95067040
950670,95067060
950691,95069100
950699,95069905
950699,95069908
950699,95069912
950699,95069915
950699,95069920
950699,95069925
950699,95069928
950699,95069930
950699,95069935
950699,95069940
950699,95069945
950699,95069950
950699,95069955
950699,95069960
950710,95071000
950720,95072040
950720,95072080
950730,95073020
950730,95073040
950730,95073060
950730,95073080
950790,95079020
950790,95079040
950790,95079060
950790,95079070
950790,95079080
950810,95081000
950890,95089000
960110,96011000
960190,96019020
960190,96019040
960190,96019060
960190,96019080
960200,96020010
960200,96020040
960200,96020050
960310,96031005
960310,96031015
960310,96031035
960310,96031040
960310,96031050
960310,96031060
960310,96031090
960321,96032100
960329,96032940
960329,96032980
960330,96033020
960330,96033040
960330,96033060
960340,96034020
960340,96034040
960350,96035000
960390,96039040
960390,96039080
960400,96040000
960500,96050000
960610,96061040
960610,96061080
960621,96062120
960621,96062140
960621,96062160
960622,96062200
960629,96062920
960629,96062940
960629,96062960
960630,96063040
960630,96063080
960711,96071100
960719,96071900
960720,96072000
960810,96081000
960820,96082000
960830,96083000
960840,96084040
960840,96084080
960850,96085000
960860,96086000
960891,96089100
960899,96089920
960899,96089930
960899,96089940
960899,96089960
960910,96091000
960920,96092020
960920,96092040
960990,96099040
960990,96099080
961000,96100000
961100,96110000
961210,96121010
961210,96121090
961220,96122000
961310,96131000
961320,96132000
961380,96138010
961380,96138020
961380,96138040
961380,96138060
961380,96138080
961390,96139040
961390,96139080
961400,96140021
961400,96140025
961400,96140026
961400,96140028
961400,96140094
961400,96140098
961511,96151110
961511,96151120
961511,96151130
961511,96151140
961511,96151150
961519,96151920
961519,96151940
961519,96151960
961590,96159020
961590,96159030
961590,96159040
961590,96159060
961610,96161000
961620,96162000
961700,96170010
961700,96170030
961700,96170040
961700,96170060
961800,96180000
961900,96190005
961900,96190011
961900,96190015
961900,96190021
961900,96190025
961900,96190031
961900,96190033
961900,96190041
961900,96190043
961900,96190046
961900,96190048
961900,96190061
961900,96190064
961900,96190068
961900,96190071
961900,96190074
961900,96190078
961900,96190079
961900,96190090
970110,97011000
970190,97019000
970200,97020000
970300,97030000
970400,97040000
970500,97050000
970600,97060000
980100,98010010
980100,98010020
980100,98010025
980100,98010026
980100,98010030
980100,98010040
980100,98010050
980100,98010060
980100,98010065
980100,98010070
980100,98010080
980100,98010085
980100,98010090
980200,98020020
980200,98020040
980200,98020050
980200,98020060
980200,98020080
980200,98020090
980300,98030050
980400,98040005
980400,98040010
980400,98040015
980400,98040020
980400,98040025
980400,98040030
980400,98040035
980400,98040040
980400,98040045
980400,98040050
980400,98040055
980400,98040060
980400,98040065
980400,98040070
980400,98040072
980400,98040075
980400,98040080
980400,98040085
980500,98050050
980600,98060005
980600,98060010
980600,98060015
980600,98060020
980600,98060025
980600,98060030
980600,98060035
980600,98060040
980600,98060045
980600,98060050
980600,98060055
980700,98070040
980700,98070050
980800,98080010
980800,98080020
980800,98080030
980800,98080040
980800,98080050
980800,98080060
980800,98080070
980800,98080080
980900,98090010
980900,98090020
980900,98090030
980900,98090040
980900,98090050
980900,98090060
980900,98090070
980900,98090080
981000,98100005
981000,98100010
981000,98100015
981000,98100020
981000,98100025
981000,98100030
981000,98100035
981000,98100040
981000,98100045
981000,98100050
981000,98100055
981000,98100060
981000,98100065
981000,98100067
981000,98100070
981000,98100075
981000,98100080
981000,98100085
981000,98100090
981000,98100095
981100,98110020
981100,98110040
981100,98110060
981200,98120020
981200,98120040
981300,98130005
981300,98130010
981300,98130015
981300,98130020
981300,98130025
981300,98130030
981300,98130035
981300,98130040
981300,98130045
981300,98130050
981300,98130055
981300,98130060
981300,98130070
981300,98130075
981400,98140050
981500,98150020
981500,98150040
981500,98150060
981600,98160020
981600,98160040
981700,98170020
981700,98170030
981700,98170040
981700,98170042
981700,98170044
981700,98170046
981700,98170048
981700,98170050
981700,98170060
981700,98170070
981700,98170080
981700,98170090
981700,98170092
981700,98170094
981700,98170096
981700,98170098
981722,98172205
981729,98172901
981729,98172902
981757,98175701
981760,98176000
981761,98176101
981764,98176401
981782,98178201
981784,98178401
981785,98178501
981795,98179501
981795,98179505
981800,98180001
981800,98180003
981800,98180005
981800,98180007
982011,98201103
982011,98201106
982011,98201109
982011,98201112
982011,98201115
982011,98201118
982011,98201121
982011,98201124
982011,98201127
982011,98201130
982011,98201133
982042,98204205
982061,98206125
982061,98206130
982061,98206135
982061,98206140
982061,98206145
982062,98206205
982062,98206212
982062,98206220
982062,98206225
982062,98206230
982063,98206305
982065,98206505
982085,98208544
982201,98220105
982201,98220110
982201,98220125
982202,98220201
982202,98220202
982202,98220203
982203,98220301
982203,98220302
982204,98220401
982204,98220402
982204,98220403
982204,98220405
982204,98220410
982204,98220415
982204,98220420
982204,98220425
982204,98220430
982204,98220435
982204,98220440
982204,98220445
982204,98220450
982204,98220465
982205,98220501
982205,98220510
982205,98220511
982205,98220513
982205,98220515
982205,98220520
982205,98220525
982205,98220530
982205,98220535
982205,98220540
982205,98220545
982205,98220550
982205,98220555
982205,98220560
982205,98220565
982205,98220570
982206,98220605
982206,98220610
982206,98220615
982206,98220620
982206,98220625
982207,98220710
982207,98220715
982207,98220725
982208,98220801
982208,98220825
982208,98220835
982209,98220917
982209,98220918
982209,98220920
982209,98220922
982209,98220924
982209,98220926
982209,98220961
982209,98220962
982209,98220963
982209,98220965
982209,98220970
990317,99031701
990317,99031702
990317,99031703
990317,99031704
990317,99031705
990317,99031706
990317,99031707
990317,99031708
990317,99031709
990317,99031710
990317,99031721
990317,99031722
990317,99031723
990317,99031724
990317,99031725
990317,99031726
990317,99031727
990317,99031728
990317,99031729
990317,99031730
990317,99031731
990317,99031732
990317,99031733
990318,99031801
990318,99031802
990318,99031803
990318,99031804
990318,99031805
990318,99031806
990318,99031807
990318,99031808
990318,99031809
990318,99031810
990341,99034105
990341,99034110
990352,99035200
990352,99035201
990352,99035202
990352,99035203
990352,99035204
990352,99035205
990352,99035206
990352,99035207
990352,99035208
990352,99035209
990352,99035210
990352,99035211
990352,99035212
990352,99035213
990352,99035214
990352,99035215
990352,99035216
990352,99035217
990352,99035218
990352,99035219
990352,99035220
990352,99035221
990352,99035222
990352,99035223
990352,99035224
990352,99035225
990352,99035226
990353,99035301
990402,99040201
990402,99040202
990402,99040203
990402,99040204
990402,99040205
990402,99040206
990402,99040207
990402,99040208
990402,99040209
990402,99040210
990402,99040211
990402,99040212
990402,99040213
990402,99040214
990402,99040215
990402,99040216
990402,99040217
990402,99040227
990402,99040228
990402,99040229
990402,99040230
990402,99040231
990402,99040232
990402,99040233
990402,99040234
990402,99040235
990402,99040237
990402,99040260
990404,99040401
990404,99040402
990404,99040403
990404,99040404
990404,99040405
990404,99040406
990404,99040407
990404,99040408
990404,99040409
990404,99040410
990404,99040411
990404,99040412
990404,99040413
990404,99040414
990404,99040415
990404,99040416
990404,99040417
990404,99040418
990404,99040419
990404,99040420
990404,99040421
990404,99040422
990404,99040423
990404,99040424
990404,99040425
990404,99040426
990404,99040427
990404,99040428
990404,99040429
990404,99040430
990404,99040431
990404,99040432
990404,99040433
990404,99040434
990404,99040435
990404,99040436
990404,99040437
990404,99040438
990404,99040439
990404,99040440
990404,99040441
990404,99040442
990404,99040443
990404,99040444
990404,99040445
990404,99040446
990404,99040447
990404,99040448
990404,99040449
990404,99040450
990404,99040451
990404,99040452
990404,99040453
990404,99040454
990404,99040455
990404,99040456
990404,99040458
990404,99040459
990404,99040460
990404,99040461
990404,99040462
990404,99040463
990404,99040464
990404,99040465
990404,99040466
990404,99040467
990404,99040468
990404,99040469
990404,99040470
990404,99040471
990404,99040472
990404,99040473
990404,99040474
990404,99040475
990404,99040476
990404,99040477
990404,99040478
990404,99040479
990404,99040480
990404,99040481
990404,99040482
990404,99040483
990404,99040484
990404,99040485
990404,99040486
990404,99040487
990404,99040488
990404,99040489
990404,99040490
990404,99040491
990404,99040492
990404,99040493
990404,99040494
990404,99040495
990404,99040496
990404,99040497
990404,99040498
990404,99040499
990405,99040500
990405,99040501
990405,99040502
990405,99040503
990405,99040504
990405,99040505
990405,99040506
990405,99040507
990405,99040508
990405,99040509
990405,99040510
990405,99040511
990405,99040512
990405,99040513
990405,99040514
990405,99040515
990405,99040516
990405,99040517
990405,99040518
990405,99040519
990405,99040520
990405,99040521
990405,99040522
990405,99040523
990405,99040524
990405,99040525
990405,99040526
990405,99040528
990405,99040529
990405,99040530
990405,99040531
990405,99040532
990405,99040533
990405,99040534
990405,99040535
990405,99040536
990405,99040537
990405,99040538
990405,99040539
990405,99040540
990405,99040541
990405,99040542
990405,99040543
990405,99040544
990405,99040545
990405,99040546
990405,99040547
990405,99040548
990405,99040549
990405,99040550
990405,99040551
990405,99040552
990405,99040553
990405,99040554
990405,99040555
990405,99040556
990405,99040557
990405,99040558
990405,99040559
990405,99040560
990405,99040561
990405,99040562
990405,99040563
990405,99040564
990405,99040565
990405,99040566
990405,99040567
990405,99040568
990405,99040569
990405,99040570
990405,99040571
990405,99040572
990405,99040573
990405,99040574
990405,99040575
990405,99040576
990405,99040577
990405,99040578
990405,99040579
990405,99040580
990405,99040581
990405,99040582
990405,99040583
990405,99040584
990405,99040585
990405,99040586
990405,99040587
990405,99040588
990405,99040589
990405,99040590
990405,99040591
990405,99040592
990405,99040593
990405,99040594
990405,99040595
990405,99040596
990405,99040597
990405,99040598
990405,99040599
990406,99040600
990406,99040601
990406,99040602
990406,99040603
990406,99040604
990406,99040605
990406,99040606
990406,99040607
990406,99040608
990406,99040609
990406,99040610
990406,99040611
990406,99040612
990406,99040613
990406,99040614
990406,99040615
990406,99040616
990406,99040617
990406,99040618
990406,99040619
990406,99040620
990406,99040621
990406,99040622
990406,99040623
990406,99040624
990406,99040625
990406,99040626
990406,99040627
990406,99040628
990406,99040629
990406,99040630
990406,99040631
990406,99040632
990406,99040633
990406,99040634
990406,99040635
990406,99040636
990406,99040637
990406,99040638
990406,99040639
990406,99040640
990406,99040641
990406,99040642
990406,99040643
990406,99040644
990406,99040645
990406,99040646
990406,99040647
990406,99040648
990406,99040649
990412,99041201
990412,99041202
990412,99041203
990412,99041204
990412,99041205
990412,99041206
990412,99041207
990412,99041208
990412,99041209
990412,99041210
990412,99041211
990412,99041212
990412,99041213
990412,99041214
990412,99041215
990412,99041216
990412,99041217
990412,99041218
990412,99041219
990417,99041701
990417,99041702
990417,99041703
990417,99041704
990417,99041705
990417,99041706
990417,99041707
990417,99041708
990417,99041709
990417,99041710
990417,99041711
990417,99041712
990417,99041713
990417,99041714
990417,99041715
990417,99041716
990417,99041717
990417,99041718
990417,99041719
990417,99041720
990417,99041721
990417,99041722
990417,99041723
990417,99041724
990417,99041725
990417,99041726
990417,99041727
990417,99041728
990417,99041729
990417,99041730
990417,99041731
990417,99041732
990417,99041733
990417,99041734
990417,99041735
990417,99041736
990417,99041737
990417,99041738
990417,99041739
990417,99041740
990417,99041741
990417,99041742
990417,99041743
990417,99041744
990417,99041745
990417,99041746
990417,99041747
990417,99041748
990417,99041749
990417,99041750
990417,99041751
990417,99041752
990417,99041753
990417,99041754
990417,99041755
990417,99041756
990417,99041757
990417,99041758
990417,99041759
990417,99041760
990417,99041762
990417,99041763
990417,99041764
990417,99041765
990417,99041766
990417,99041767
990417,99041768
990417,99041769
990417,99041770
990417,99041771
990417,99041772
990417,99041773
990417,99041774
990417,99041775
990417,99041776
990417,99041777
990417,99041778
990417,99041780
990417,99041781
990417,99041782
990417,99041783
990417,99041784
990418,99041801
990418,99041802
990418,99041803
990418,99041804
990418,99041805
990418,99041806
990418,99041807
990418,99041808
990418,99041809
990418,99041810
990418,99041811
990418,99041812
990418,99041813
990418,99041814
990418,99041815
990418,99041816
990418,99041817
990418,99041818
990418,99041819
990418,99041820
990418,99041821
990418,99041822
990418,99041823
990418,99041824
990418,99041825
990418,99041826
990418,99041827
990418,99041828
990418,99041829
990418,99041830
990419,99041901
990419,99041902
990419,99041903
990419,99041904
990419,99041905
990419,99041906
990419,99041907
990419,99041908
990419,99041909
990419,99041910
990419,99041911
990419,99041912
990419,99041913
990419,99041914
990419,99041915
990419,99041916
990419,99041917
990419,99041918
990419,99041919
990420,99042001
990420,99042002
990420,99042003
990420,99042004
990420,99042005
990420,99042006
990420,99042007
990420,99042008
990420,99042009
990420,99042010
990421,99042101
990421,99042102
990421,99042103
990421,99042104
990421,99042105
990421,99042106
990421,99042107
990421,99042108
990421,99042109
990421,99042110
990421,99042111
990421,99042112
990421,99042113
990421,99042114
990421,99042115
990421,99042116
990421,99042117
990421,99042118
990423,99042301
990423,99042302
990423,99042303
990423,99042304
990423,99042305
990423,99042306
990423,99042307
990423,99042308
990423,99042309
990452,99045201
990452,99045202
990452,99045203
990452,99045204
990452,99045205
990452,99045206
990452,99045207
990452,99045208
990452,99045209
990452,99045210
990452,99045211
990452,99045212
990452,99045213
990452,99045214
990452,99045215
990452,99045216
990452,99045217
990452,99045218
990452,99045219
990452,99045220
990452,99045221
990452,99045222
990452,99045223
990452,99045224
990452,99045225
990452,99045226
990452,99045227
990452,99045228
990452,99045229
990452,99045230
990452,99045231
990452,99045232
990452,99045233
990452,99045234
990452,99045235
990452,99045236
990452,99045237
990452,99045238
990452,99045239
990452,99045240
990452,99045241
990452,99045242
990452,99045243
990452,99045244
990452,99045245
990452,99045246
990452,99045247
990452,99045248
990452,99045249
990452,99045250
990804,99080401
990804,99080403
990804,99080405
990812,99081201
990821,99082101
991102,99110205
991102,99110210
991102,99110225
991104,99110401
991104,99110402
991104,99110403
991104,99110404
991104,99110405
991104,99110406
991104,99110407
991104,99110410
991104,99110411
991104,99110412
991104,99110413
991104,99110414
991104,99110430
991104,99110431
991104,99110432
991104,99110433
991104,99110434
991104,99110435
991104,99110436
991104,99110437
991104,99110438
991104,99110439
991104,99110440
991104,99110441
991104,99110442
991104,99110443
991104,99110444
991104,99110445
991104,99110446
991104,99110447
991104,99110448
991104,99110449
991104,99110450
991104,99110451
991104,99110452
991104,99110470
991104,99110471
991104,99110472
991104,99110490
991104,99110491
991104,99110492
991104,99110493
991104,99110494
991104,99110495
991104,99110496
991104,99110497
991104,99110498
991104,99110499
991108,99110805
991108,99110811
991108,99110812
991108,99110813
991108,99110814
991108,99110815
991108,99110825
991108,99110831
991108,99110832
991108,99110833
991108,99110834
991108,99110835
991117,99111705
991117,99111710
991117,99111715
991117,99111720
991117,99111725
991117,99111730
991117,99111735
991117,99111740
991117,99111745
991117,99111750
991117,99111755
991117,99111760
991117,99111765
991117,99111770
991117,99111775
991117,99111780
991117,99111785
991124,99112405
991124,99112410
991169,99116905
991174,99117405
991174,99117410
991195,99119500
991195,99119501
991195,99119502
991195,99119503
991195,99119504
991195,99119505
991195,99119506
991195,99119507
991195,99119508
991195,99119509
991195,99119510
991195,99119511
991195,99119512
991195,99119513
991195,99119514
991195,99119515
991195,99119516
991195,99119517
991195,99119518
991195,99119519
991195,99119520
991195,99119521
991195,99119522
991195,99119523
991195,99119524
991195,99119525
991195,99119526
991195,99119527
991195,99119528
991195,99119529
991195,99119530
991195,99119531
991195,99119532
